"range","area","pt","brte","nsamp","elev","burn","pgraze","pgrassf","sppr","wtpr","propwtr","hillshade","medwtpcp","medpropwtr"
"Monitor","Elkhorn","EHSG06",22,31,2304,1,1,0,51,144,0.738461538461539,202,163,0.714912280701754
"Monitor","Elkhorn","EHSG07",16,31,2320,1,1,0.142857142857143,51,144,0.738461538461539,213,163,0.714912280701754
"Monitor","Elkhorn","EHSG08",17,31,2305,1,1,0.0952380952380952,51,144,0.738461538461539,215,163,0.714912280701754
"Monitor","Elkhorn","EHSG09",3,31,2325,1,1,0.0476190476190476,51,144,0.738461538461539,231,163,0.714912280701754
"Monitor","Elkhorn","EHSG10",14,31,2314,1,1,0.0476190476190476,51,144,0.738461538461539,242,163,0.714912280701754
"Toiyabe","Grass Springs","GS01",13,21,2179,1,0.875,0.761904761904762,47,122,0.72189349112426,183,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS02",13,21,2134,1,0.875,0.666666666666667,47,122,0.72189349112426,184,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS03",26,31,2085,1,0.875,0.619047619047619,47,122,0.72189349112426,229,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS04",31,31,2079,1,0.875,0.238095238095238,47,122,0.72189349112426,220,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS05",30,31,2087,1,0.875,0.333333333333333,47,122,0.72189349112426,209,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS06",21,21,2108,1,0.875,0.380952380952381,47,122,0.72189349112426,205,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS07",18,21,2145,1,0.875,0.476190476190476,47,122,0.72189349112426,190,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS08",17,21,2129,1,0.875,0.428571428571429,47,122,0.72189349112426,160,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS09",18,21,2078,1,0.875,0.0952380952380952,47,122,0.72189349112426,207,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS10",29,30,2062,1,0.875,0.15,47,122,0.72189349112426,206,159.5,0.716134268276847
"Toiyabe","Grass Springs","GSSG01",15,31,2089,1,0.875,0.666666666666667,47,122,0.72189349112426,207,182,0.713725490196078
"Toiyabe","Grass Springs","GSSG02",27,31,2091,1,0.875,0.285714285714286,47,122,0.72189349112426,202,182,0.713725490196078
"Toiyabe","Grass Springs","GSSG03",11,31,2090,1,0.875,0.952380952380952,47,122,0.72189349112426,199,182,0.713725490196078
"Toiyabe","Grass Springs","GSSG04",27,31,2095,1,0.875,0.238095238095238,47,122,0.72189349112426,204,182,0.713725490196078
"Toiyabe","Grass Springs","GSSG05",23,31,2097,1,0.875,0.523809523809524,47,122,0.72189349112426,201,182,0.713725490196078
"Toiyabe","Grass Springs","GSSG06",31,31,2099,1,0.875,0.19047619047619,47,122,0.72189349112426,203,182,0.713725490196078
"Toiyabe","Grass Springs","GSSG07",26,31,2099,1,0.875,0.619047619047619,47,122,0.72189349112426,201,182,0.713725490196078
"Toiyabe","Grass Springs","GSSG08",31,31,2104,1,0.875,0.238095238095238,47,122,0.72189349112426,200,182,0.713725490196078
"Toiyabe","Grass Springs","GSSG09",31,31,2112,1,0.875,0.285714285714286,47,122,0.72189349112426,187,182,0.713725490196078
"Toiyabe","Grass Springs","GSSG10",30,31,2109,1,0.875,0.476190476190476,47,122,0.72189349112426,204,182,0.713725490196078
"Toiyabe","Grass Springs","GSSG11",31,31,2117,1,0.875,0.428571428571429,47,122,0.72189349112426,186,182,0.713725490196078
"Toiyabe","Grass Springs","GSSG12",30,31,2110,1,0.875,0.571428571428571,47,122,0.72189349112426,196,182,0.713725490196078
"Toiyabe","Jett","JE01.1",3,31,1972,0,0,0.0952380952380952,18,63,0.777777777777778,213,73,0.745762711864407
"Toiyabe","Jett","JE01.2",9,31,1978,0,0,0.142857142857143,18,63,0.777777777777778,201,73,0.745762711864407
"Toiyabe","Jett","JE01.3",1,30,2016,0,0,0.05,18,63,0.777777777777778,200,73,0.745762711864407
"Toiyabe","Jett","JE02.1",0,31,2051,0,0,0.0476190476190476,58,155,0.727699530516432,208,166,0.718274111675127
"Toiyabe","Jett","JE02.2",1,31,2085,0,0,0.19047619047619,58,155,0.727699530516432,219,166,0.718274111675127
"Toiyabe","Jett","JE02.3",0,31,2115,0,0,0.238095238095238,58,155,0.727699530516432,220,166,0.718274111675127
"Toiyabe","Jett","JE03.1",2,31,2143,0,0,0.142857142857143,58,155,0.727699530516432,222,166,0.718274111675127
"Toiyabe","Jett","JE03.2",3,30,2156,0,0,0.3,58,155,0.727699530516432,196,166,0.718274111675127
"Toiyabe","Jett","JE03.3",2,31,2190,0,0,0.238095238095238,58,155,0.727699530516432,126,165,0.692028459416292
"Toquima","Meadow","MD01.2",2,31,2273,0,1,0.761904761904762,52,144,0.73469387755102,204,147,0.716294048430049
"Toquima","Moores East","ME01.1",1,31,2543,0,1,0.476190476190476,49,133,0.730769230769231,198,133,0.730769230769231
"Toquima","Moores East","ME01.2",1,31,2509,0,1,0.0476190476190476,49,133,0.730769230769231,205,133,0.730769230769231
"Toquima","Moores East","ME02.2",0,31,2432,0,1,0.0952380952380952,49,133,0.730769230769231,193,133,0.730769230769231
"Toquima","Moores East","ME04.1",1,31,2228,0,1,0.333333333333333,41,110,0.728476821192053,208,110,0.728476821192053
"Toquima","Moores East","ME04.2",1,31,2196,0,1,0.142857142857143,41,110,0.728476821192053,222,110,0.728476821192053
"Toquima","Moores West","MW02.1",0,31,2222,0,0.625,0.238095238095238,34,93,0.732283464566929,224,93,0.732283464566929
"Toquima","Moores West","MW02.2",0,31,2250,0,0.625,0.238095238095238,34,93,0.732283464566929,209,93,0.732283464566929
"Toquima","Moores West","MW05.2",1,31,2506,0,1,0.285714285714286,49,133,0.730769230769231,221,133,0.730769230769231
"Toquima","Northumberland East","NE01.2",0,31,2291,0,1,0,56,153,0.732057416267943,211,153,0.732057416267943
"Toquima","Northumberland East","NE02.1",0,31,2358,0,1,0,54,147,0.73134328358209,235,147,0.73134328358209
"Toquima","Northumberland East","NE02.2",1,31,2393,0,1,0.238095238095238,54,147,0.73134328358209,243,147,0.73134328358209
"Toquima","Northumberland East","NE03.1",3,31,2474,0,1,0.476190476190476,70,201,0.74169741697417,212,201,0.74169741697417
"Toquima","Northumberland West","NW01.1",3,31,2126,0,1,0.238095238095238,35,93,0.7265625,188,93,0.7265625
"Toquima","Northumberland West","NW01.2",5,31,2183,0,1,0.238095238095238,51,140,0.732984293193717,210,140,0.732984293193717
"Toquima","Northumberland West","NW02.1",1,31,2217,0,1,0.238095238095238,51,140,0.732984293193717,209,140,0.732984293193717
"Toquima","Northumberland West","NW04.1",0,31,2446,0,1,0.333333333333333,61,172,0.738197424892704,242,172,0.738197424892704
"Toquima","Northumberland West","NW04.2",1,24,2519,0,1,0,61,172,0.738197424892704,241,172,0.738197424892704
"Toquima","Northumberland West","NW06.1",0,31,2611,0,1,0.428571428571429,70,201,0.74169741697417,176,201,0.74169741697417
"Toquima","Northumberland West","NW06.2",1,31,2687,0,1,0.523809523809524,70,201,0.74169741697417,235,201,0.74169741697417
"Toiyabe","Ophir","OP01.1",0,31,1969,0,0,0.285714285714286,31,82,0.725663716814159,208,92,0.710227272727273
"Toiyabe","Ophir","OP01.2",0,31,2033,0,0,0.142857142857143,31,82,0.725663716814159,161,92,0.710227272727273
"Toiyabe","Ophir","OP02.1",1,31,2093,0,0,0.0952380952380952,31,82,0.725663716814159,186,92,0.710227272727273
"Toiyabe","Ophir","OP02.2",0,31,2167,0,0,0.0952380952380952,31,82,0.725663716814159,157,92,0.710227272727273
"Toiyabe","Ophir","OP03.1",3,31,2248,0,0,0.0476190476190476,31,82,0.725663716814159,212,92,0.710227272727273
"Toiyabe","Ophir","OP03.2",0,31,2278,0,0,0.380952380952381,31,82,0.725663716814159,193,92,0.710227272727273
"Toiyabe","Ophir","OP04.1",7,31,2368,0,0,0.142857142857143,71,200,0.738007380073801,192,203,0.738007380073801
"Toiyabe","Ophir","OP05.1",3,31,2415,0,0,0.333333333333333,71,200,0.738007380073801,217,203,0.738007380073801
"Toiyabe","Ophir","OP06.1",1,31,2558,0,0,0.476190476190476,71,200,0.738007380073801,192,201.5,0.727978049011259
"Toiyabe","Ophir","OP06.2",8,31,2626,0,0,0.428571428571429,71,200,0.738007380073801,191,203,0.738007380073801
"Shoshone","Riley","RI01.1",24,31,2065,0,1,0.0952380952380952,35,83,0.703389830508475,217,94,0.709124634129739
"Shoshone","Riley","RI01.2",7,31,2115,0,1,0.380952380952381,35,83,0.703389830508475,182,94,0.709124634129739
"Shoshone","Riley","RI02.1",1,31,2147,0,1,0.80952380952381,35,83,0.703389830508475,200,94,0.709124634129739
"Shoshone","Riley","RI02.2",0,31,2182,0,1,0.523809523809524,35,83,0.703389830508475,203,94,0.709124634129739
"Shoshone","Riley","RI03.1",1,31,2259,0,1,0.761904761904762,35,83,0.703389830508475,221,94,0.709124634129739
"Shoshone","Riley","RI04.1",1,31,2368,0,1,0.571428571428571,48,121,0.715976331360947,208,125,0.721988165680473
"Shoshone","Riley","RI04.2",0,31,2412,0,1,0.857142857142857,48,121,0.715976331360947,224,125,0.721988165680473
"Shoshone","Riley","RI05.1",0,31,2483,0,1,0.428571428571429,71,198,0.736059479553903,210,198,0.733132379073139
"Shoshone","Riley","RI05.2",0,31,2545,0,1,0.380952380952381,48,121,0.715976331360947,204,125,0.721988165680473
"Monitor","Ryegrass","RY05",0,31,2337,0,1,0.380952380952381,42,126,0.75,197,135,0.730088495575221
"Toiyabe","San Juan","SJ01.1",5,31,2104,0,1,0.523809523809524,27,58,0.682352941176471,176,64,0.686798590403904
"Toiyabe","San Juan","SJ01.2",0,31,2117,0,1,0.476190476190476,37,85,0.69672131147541,152,89.5,0.707335014712064
"Toiyabe","San Juan","SJ01.3",1,31,2160,0,1,0.666666666666667,37,85,0.69672131147541,237,89.5,0.707335014712064
"Toiyabe","San Juan","SJ02.1",6,31,2220,0,1,0.523809523809524,37,85,0.69672131147541,236,89.5,0.707335014712064
"Toiyabe","San Juan","SJ02.2",3,31,2230,0,1,0.428571428571429,37,85,0.69672131147541,192,89.5,0.707335014712064
"Toiyabe","San Juan","SJ02.3",5,31,2289,0,1,0.476190476190476,56,142,0.717171717171717,196,141,0.717560217560218
"Toiyabe","San Juan","SJ03.1",0,31,2338,0,1,0.476190476190476,56,142,0.717171717171717,238,141,0.717560217560218
"Toiyabe","San Juan","SJ03.2",1,31,2384,0,1,0.0952380952380952,56,142,0.717171717171717,238,141,0.717560217560218
"Toiyabe","San Juan","SJ04.1",6,31,2401,0,1,0.380952380952381,56,142,0.717171717171717,194,141,0.717560217560218
"Toiyabe","San Juan","SJ04.2",11,31,2446,0,1,0.380952380952381,56,142,0.717171717171717,244,141,0.717560217560218
"Toiyabe","San Juan","SJ05.1",0,31,2504,0,1,0.380952380952381,56,142,0.717171717171717,216,141,0.717560217560218
"Toiyabe","San Juan","SJ05.2",1,31,2553,0,1,0.380952380952381,56,142,0.717171717171717,190,140,0.717171717171717
"Toiyabe","Summit","SU01.1",1,31,1989,0,0,0.142857142857143,31,82,0.725663716814159,176,92,0.706808551617874
"Toiyabe","Summit","SU01.2",0,31,2072,0,0,0.380952380952381,31,82,0.725663716814159,149,92,0.706808551617874
"Toiyabe","Summit","SU02.1",1,31,2125,0,0,0.238095238095238,31,82,0.725663716814159,193,92,0.706808551617874
"Toiyabe","Summit","SU02.2",0,31,2146,0,0,0.142857142857143,31,82,0.725663716814159,190,92,0.706808551617874
"Toiyabe","Summit","SU03.1",5,31,2280,0,0,0.19047619047619,31,82,0.725663716814159,214,92,0.706808551617874
"Toiyabe","Summit","SU03.2",0,31,2311,0,0,0.238095238095238,31,82,0.725663716814159,211,92,0.706808551617874
"Toiyabe","Summit","SU04.1",0,31,2350,0,0,0.380952380952381,31,82,0.725663716814159,156,92,0.706808551617874
"Toiyabe","Summit","SU05.1",6,31,2468,0,0,0.476190476190476,70,196,0.736842105263158,247,198,0.730739893211289
"Toiyabe","Summit","SU05.2",7,31,2523,0,0,0.333333333333333,70,196,0.736842105263158,223,198,0.730739893211289
"Toiyabe","Summit","SU06.1",1,29,2575,0,0,0.380952380952381,70,196,0.736842105263158,151,198,0.730739893211289
"Toiyabe","Summit","SU06.2",2,31,2587,0,0,0.285714285714286,70,196,0.736842105263158,127,198,0.730739893211289
"Toiyabe","Stewart","SW00.1",0,31,2605,0,0,0.619047619047619,59,156,0.725581395348837,148,160.5,0.714001770338778
"Toiyabe","Stewart","SW03.2",4,31,2897,0,0,0.80952380952381,89,237,0.726993865030675,199,238.5,0.706870426491241
"Toiyabe","Stewart","SW05.2",1,31,3067,0,0,0.571428571428571,89,237,0.726993865030675,250,238.5,0.706870426491241
"Toiyabe","Stewart","SW06.1",9,31,3162,0,0,0.523809523809524,88,234,0.726708074534162,242,235,0.703159862509799
"Shoshone","Underdown","UN01.1",0,31,2027,0,1,0,27,55,0.670731707317073,219,70,0.679268292682927
"Shoshone","Underdown","UN02.1",1,31,2114,0,1,0.619047619047619,27,55,0.670731707317073,195,70,0.679268292682927
"Shoshone","Underdown","UN02.2",11,31,2147,1,1,0.380952380952381,48,121,0.715976331360947,220,152,0.721988165680473
"Shoshone","Underdown","UN03.1",22,31,2207,1,1,0.571428571428571,48,121,0.715976331360947,213,152,0.721988165680473
"Shoshone","Underdown","UN03.2",13,31,2246,1,1,0.761904761904762,48,121,0.715976331360947,210,152,0.721988165680473
"Shoshone","Underdown","UN04.1",13,31,2296,0,1,0.714285714285714,48,121,0.715976331360947,208,125,0.721988165680473
"Shoshone","Underdown","UN04.2",1,31,2365,0,1,0.714285714285714,71,198,0.736059479553903,209,198,0.733132379073139
"Shoshone","Underdown","UN07.1",0,31,2634,0,1,0.904761904761905,71,198,0.736059479553903,190,198,0.733132379073139
"Shoshone","Underdown","UN07.2",3,31,2657,0,1,0.714285714285714,71,198,0.736059479553903,219,198,0.733132379073139
"Shoshone","Underdown","UN0B1",11,31,2083,1,1,0.380952380952381,27,55,0.670731707317073,183,104,0.68780487804878
"Shoshone","Underdown","UN0B2",18,31,2129,1,1,0.571428571428571,48,121,0.715976331360947,191,175,0.728
"Shoshone","Underdown","UN0B3",23,31,2135,1,1,0.428571428571429,48,121,0.715976331360947,188,175,0.728
"Shoshone","Underdown","UN0B4",27,31,2137,1,1,0.380952380952381,48,121,0.715976331360947,206,175,0.728
"Shoshone","Underdown","UN0B5",21,31,2231,1,1,0.571428571428571,48,121,0.715976331360947,198,175,0.728
"Shoshone","Underdown","UN0B6",15,31,2245,1,1,0.80952380952381,48,121,0.715976331360947,193,175,0.728
"Shoshone","Underdown","UN0B7",24,31,2259,1,1,0.714285714285714,48,121,0.715976331360947,203,175,0.728
"Toiyabe","Wall","WA01.1",6,31,1938,0,1,0.0476190476190476,16,55,0.774647887323944,174,66.5,0.714699792960662
"Toiyabe","Wall","WA01.2",0,31,1984,0,1,0.333333333333333,34,93,0.732283464566929,204,103,0.692444444444444
"Toiyabe","Wall","WA02.1",1,31,2037,0,1,0.142857142857143,34,93,0.732283464566929,207,103,0.692444444444444
"Toiyabe","Wall","WA03.1",13,31,2151,1,1,0.238095238095238,35,100,0.740740740740741,202,109,0.695488721804511
"Toiyabe","Wall","WA03.2",22,31,2201,1,1,0.380952380952381,35,100,0.740740740740741,231,119.5,0.68984962406015
"Toiyabe","Wall","WA04.1",21,31,2260,0,1,0.238095238095238,52,137,0.724867724867725,222,148,0.669260700389105
"Toiyabe","Wall","WA04.2",19,31,2303,1,1,0.333333333333333,52,137,0.724867724867725,199,148,0.694623655913978
"Toiyabe","Wall","WA05.1",26,31,2356,1,1,0,52,137,0.724867724867725,193,160,0.681942178151542
"Toiyabe","Wall","WA05.2",24,31,2414,1,1,0.0952380952380952,52,137,0.724867724867725,223,148,0.694623655913978
"Toiyabe","Wall","WA06.1",11,31,2405,1,1,0.142857142857143,52,137,0.724867724867725,237,160,0.681942178151542
"Toiyabe","Wall","WA0B1",27,31,2174,1,1,0.19047619047619,35,100,0.740740740740741,214,133,0.695488721804511
"Toiyabe","Wall","WA0B2",31,31,2212,1,1,0.380952380952381,52,137,0.724867724867725,172,183,0.694623655913978
"Toiyabe","Wall","WA0B3",24,31,2227,1,1,0,52,137,0.724867724867725,228,183,0.694623655913978
"Toiyabe","Wall","WA0B4",21,31,2263,1,1,0.523809523809524,52,137,0.724867724867725,236,183,0.694623655913978
"Toiyabe","Wall","WA0B5",27,31,2267,1,1,0.285714285714286,52,137,0.724867724867725,216,183,0.694623655913978
"Toiyabe","Wall","WA0B6",28,31,2321,1,1,0.238095238095238,52,137,0.724867724867725,190,183,0.694623655913978
"Toiyabe","Wall","WA0B7",26,31,2372,1,1,0.238095238095238,52,137,0.724867724867725,197,183,0.694623655913978
"Toiyabe","Wall","WASG01",28,31,2191,1,1,0.142857142857143,35,100,0.740740740740741,202,130,0.706395348837209
"Toiyabe","Wall","WASG02",24,31,2203,1,1,0.19047619047619,35,100,0.740740740740741,221,130,0.706395348837209
"Toiyabe","Wall","WASG03",26,31,2192,1,1,0.0476190476190476,35,100,0.740740740740741,203,130,0.706395348837209
"Toiyabe","Wall","WASG04",30,31,2198,1,1,0.0952380952380952,35,100,0.740740740740741,159,130,0.706395348837209
"Toiyabe","Wall","WASG05",26,31,2207,1,1,0.0952380952380952,35,100,0.740740740740741,202,130,0.706395348837209
"Toiyabe","Wall","WASG06",31,31,2206,1,1,0.0476190476190476,35,100,0.740740740740741,212,130,0.706395348837209
"Toiyabe","Wall","WASG07",27,31,2208,1,1,0.142857142857143,35,100,0.740740740740741,171,130,0.706395348837209
"Toiyabe","Wall","WASG08",27,31,2214,1,1,0.142857142857143,35,100,0.740740740740741,169,130,0.706395348837209
"Toiyabe","Wall","WASG09",21,31,2243,1,1,0.0476190476190476,52,137,0.724867724867725,211,172,0.694623655913978
"Toiyabe","Wall","WASG10",28,31,2265,1,1,0.285714285714286,52,137,0.724867724867725,192,172,0.694623655913978
"Toiyabe","Wall","WASG11",29,31,2254,1,1,0.380952380952381,52,137,0.724867724867725,212,172,0.694623655913978
"Toiyabe","Wall","WASG12",31,31,2268,1,1,0.19047619047619,52,137,0.724867724867725,175,172,0.694623655913978
"Monitor","Wallace","WL01",4,31,2134,0,0.875,0.619047619047619,30,86,0.741379310344828,212,94,0.728813559322034
"Monitor","Wallace","WL02",2,17,2155,0,0.875,0.333333333333333,30,86,0.741379310344828,235,94,0.728813559322034
"Monitor","Wallace","WL04",10,31,2204,0,1,0.428571428571429,39,117,0.75,220,128,0.737556561085973
"Monitor","Wallace","WL05",1,31,2313,0,1,0.428571428571429,39,117,0.75,174,128,0.737556561085973
"Monitor","Wallace","WL06",4,31,2327,0,1,0.238095238095238,39,117,0.75,226,128,0.737556561085973
"Monitor","Wallace","WL07",9,31,2347,0,1,0.428571428571429,39,117,0.75,226,128,0.737556561085973
"Monitor","Wallace","WL08",7,31,2364,0,1,0.619047619047619,39,117,0.75,190,145.5,0.743778280542986
"Monitor","Wallace","WL09",9,31,2423,0,1,0.523809523809524,43,136,0.759776536312849,218,146,0.735537190082645
"Toiyabe","Washington","WS01.1",16,31,2133,0,1,0.523809523809524,27,58,0.682352941176471,219,64,0.686798590403904
"Toiyabe","Washington","WS01.2",7,31,2188,0,1,0.428571428571429,48,112,0.7,223,114,0.708024691358025
"Toiyabe","Washington","WS01.3",5,31,2212,0,1,0.238095238095238,48,112,0.7,240,114,0.708024691358025
"Toiyabe","Washington","WS02.1",7,31,2252,0,1,0.428571428571429,48,112,0.7,237,114,0.708024691358025
"Toiyabe","Washington","WS02.2",14,31,2269,0,1,0.428571428571429,48,112,0.7,242,114,0.708024691358025
"Toiyabe","Washington","WS02.3",5,31,2295,0,1,0.238095238095238,48,112,0.7,232,114,0.708024691358025
"Toiyabe","Washington","WS03.1",9,31,2332,0,1,0.238095238095238,48,112,0.7,206,114,0.708024691358025
"Toiyabe","Washington","WS03.2",11,31,2352,0,1,0.571428571428571,48,112,0.7,228,114,0.708024691358025
"Toiyabe","Washington","WS03.3",1,31,2395,0,1,0.380952380952381,81,218,0.729096989966555,225,218,0.729096989966555
"Toiyabe","Washington","WS04.1",4,31,2443,0,1,0.619047619047619,81,218,0.729096989966555,208,218,0.729096989966555
"Toiyabe","Washington","WS04.2",3,31,2485,0,1,0.80952380952381,81,218,0.729096989966555,231,218,0.729096989966555
"Toiyabe","Washington","WS04.3",5,31,2503,0,1,0.571428571428571,81,218,0.729096989966555,238,218,0.729096989966555
"Toiyabe","Washington","WS05.1",0,31,2539,0,1,0.428571428571429,81,218,0.729096989966555,223,218,0.729096989966555
"Toiyabe","Washington","WS05.2",0,31,2570,0,1,0.714285714285714,81,218,0.729096989966555,222,218,0.729096989966555
"Toiyabe","Washington","WS05.3",5,31,2585,0,1,0.619047619047619,81,218,0.729096989966555,219,218,0.729096989966555
"Toiyabe","Birch","BI0B1",24,31,1900,1,0.8,0.285714285714286,96,69,0.418181818181818,206,132,0.720588235294118
"Toiyabe","Birch","BI0B2",19,31,1920,1,0.8,0.428571428571429,96,69,0.418181818181818,205,132,0.720588235294118
"Toiyabe","Birch","BI0B3",31,31,1929,1,0.8,0.428571428571429,96,69,0.418181818181818,208,132,0.720588235294118
"Toiyabe","Birch","BI0B4",21,31,1960,1,0.8,0.285714285714286,96,69,0.418181818181818,227,132,0.720588235294118
"Monitor","Elkhorn","EH01",31,31,2275,1,1,0.19047619047619,108,101,0.483253588516746,202,149,0.714912280701754
"Monitor","Elkhorn","EH02",30,31,2318,1,1,0.0952380952380952,108,101,0.483253588516746,215,149,0.714912280701754
"Monitor","Elkhorn","EH03",30,31,2334,1,1,0.0952380952380952,108,101,0.483253588516746,180,149,0.714912280701754
"Monitor","Elkhorn","EH04",26,31,2351,1,1,0.19047619047619,108,101,0.483253588516746,240,149,0.714912280701754
"Toiyabe","Grass Springs","GS01",30,31,2179,1,0.9,0.238095238095238,105,87,0.453125,183,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS03",30,31,2085,1,0.9,0.380952380952381,105,87,0.453125,229,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS04",30,31,2079,1,0.9,0.333333333333333,105,87,0.453125,220,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS05",29,31,2087,1,0.9,0.428571428571429,105,87,0.453125,209,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS09",30,31,2078,1,0.9,0.0476190476190476,105,87,0.453125,207,159.5,0.716134268276847
"Toiyabe","Grass Springs","GS10",30,31,2062,1,0.9,0.19047619047619,105,87,0.453125,206,159.5,0.716134268276847
"Shoshone","Underdown","UN01.1",0,31,2027,0,1,0,99,48,0.326530612244898,219,70,0.679268292682927
"Shoshone","Underdown","UN02.1",2,31,2114,0,1,0.380952380952381,99,48,0.326530612244898,195,70,0.679268292682927
"Shoshone","Underdown","UN02.2",13,31,2147,1,1,0.523809523809524,127,98,0.435555555555556,220,152,0.721988165680473
"Shoshone","Underdown","UN03.1",24,31,2207,1,1,0.523809523809524,127,98,0.435555555555556,213,152,0.721988165680473
"Shoshone","Underdown","UN03.2",17,31,2246,1,1,0.857142857142857,127,98,0.435555555555556,210,152,0.721988165680473
"Shoshone","Underdown","UN04.1",12,31,2296,0,1,0.666666666666667,127,98,0.435555555555556,208,125,0.721988165680473
"Shoshone","Underdown","UN04.2",1,31,2365,0,1,0.714285714285714,157,159,0.503164556962025,209,198,0.733132379073139
"Shoshone","Underdown","UN07.1",1,31,2634,0,1,0.666666666666667,157,159,0.503164556962025,190,198,0.733132379073139
"Shoshone","Underdown","UN07.2",0,31,2657,0,1,0.619047619047619,157,159,0.503164556962025,219,198,0.733132379073139
"Shoshone","Underdown","UN0B1",10,31,2083,1,1,0.333333333333333,99,48,0.326530612244898,183,104,0.68780487804878
"Shoshone","Underdown","UN0B2",12,31,2129,1,1,0.619047619047619,127,98,0.435555555555556,191,175,0.728
"Shoshone","Underdown","UN0B3",28,31,2135,1,1,0.904761904761905,127,98,0.435555555555556,188,175,0.728
"Shoshone","Underdown","UN0B4",23,31,2137,1,1,0.428571428571429,127,98,0.435555555555556,206,175,0.728
"Shoshone","Underdown","UN0B5",23,31,2231,1,1,0.428571428571429,127,98,0.435555555555556,198,175,0.728
"Shoshone","Underdown","UN0B6",27,31,2245,1,1,0.380952380952381,127,98,0.435555555555556,193,175,0.728
"Shoshone","Underdown","UN0B7",21,31,2259,1,1,0.238095238095238,127,98,0.435555555555556,203,175,0.728
"Toiyabe","Wall","WA03.1",13,31,2151,1,1,0.142857142857143,106,71,0.401129943502825,202,109,0.695488721804511
"Toiyabe","Wall","WA03.2",17,31,2201,1,1,0.333333333333333,106,71,0.401129943502825,231,119.5,0.68984962406015
"Toiyabe","Wall","WA04.1",20,31,2260,0,1,0.380952380952381,129,104,0.446351931330472,222,148,0.669260700389105
"Toiyabe","Wall","WA04.2",19,31,2303,1,1,0.285714285714286,129,104,0.446351931330472,199,148,0.694623655913978
"Toiyabe","Wall","WA05.1",24,31,2356,1,1,0.428571428571429,129,104,0.446351931330472,193,160,0.681942178151542
"Toiyabe","Wall","WA05.2",21,31,2414,1,1,0.476190476190476,129,104,0.446351931330472,223,148,0.694623655913978
"Toiyabe","Wall","WA06.1",14,31,2405,1,1,0.285714285714286,129,104,0.446351931330472,237,160,0.681942178151542
"Toiyabe","Wall","WA0B1",26,31,2174,1,1,0.285714285714286,106,71,0.401129943502825,214,133,0.695488721804511
"Toiyabe","Wall","WA0B2",29,31,2212,1,1,0.0476190476190476,129,104,0.446351931330472,172,183,0.694623655913978
"Toiyabe","Wall","WA0B3",10,31,2227,1,1,0.0476190476190476,129,104,0.446351931330472,228,183,0.694623655913978
"Toiyabe","Wall","WA0B4",3,31,2263,1,1,0.285714285714286,129,104,0.446351931330472,236,183,0.694623655913978
"Toiyabe","Wall","WA0B5",22,31,2267,1,1,0.523809523809524,129,104,0.446351931330472,216,183,0.694623655913978
"Toiyabe","Wall","WA0B6",25,31,2321,1,1,0.0952380952380952,129,104,0.446351931330472,190,183,0.694623655913978
"Toiyabe","Wall","WA0B7",27,31,2372,1,1,0.428571428571429,129,104,0.446351931330472,197,183,0.694623655913978
