"range","area","pt","brte","nsamp","elev","pgraze","pgrassf","sppr","propwtr","hillshade","medwtpcp","medpropwtr","range_id","area_id","point_id","obs_id"
"Shoshone","Underdown","High.Control.M.1",1,50,0.264638959571827,-1.51107470229179,1.69372157347607,0.664738454778936,0.666360692484651,-0.45856476135831,1.87756917757122,-0.362266249058538,2,22,56,1
"Shoshone","Underdown","Low.Burned.M.1",2,50,-1.09319195982797,-1.51107470229179,1.47819965825449,-0.983665068211851,0.769745460092881,-2.0802585172941,-0.946404442540648,-2.85776552725949,2,22,66,2
"Shoshone","Underdown","Low.Burned.M.2",0,50,-1.09671748521217,-1.51107470229179,1.55004029666168,-0.983665068211851,0.769745460092881,-1.3120877907982,-0.946404442540648,-2.85776552725949,2,22,67,3
"Shoshone","Underdown","Low.Burned.M.3",12,50,-1.12945450663687,-1.51107470229179,1.55004029666168,-0.983665068211851,0.769745460092881,-1.01335473049424,-0.946404442540648,-2.85776552725949,2,22,68,4
"Shoshone","Underdown","Low.Control.M.2",0,50,-1.25435883453418,-1.51107470229179,1.69372157347607,-0.983665068211851,0.769745460092881,-0.842650124606259,-0.946404442540648,-2.85776552725949,2,22,69,5
"Shoshone","Underdown","Low.Control.M.3",1,50,-1.24630049079887,-1.51107470229179,1.40635901984729,-0.983665068211851,0.769745460092881,-0.799973973134265,-0.946404442540648,-2.85776552725949,2,22,70,6
"Shoshone","Underdown","Mid.Burned.E.1",10,50,-0.381539478703375,-1.51107470229179,1.62188093506888,-0.221575039801208,0.750419816265809,-0.373212458414321,0.385797636266284,-1.32670426184162,2,22,77,7
"Shoshone","Underdown","Mid.Burned.E.2",2,50,-0.353838922113246,-1.51107470229179,1.69372157347607,-0.221575039801208,0.750419816265809,-0.287860155470332,0.385797636266284,-1.32670426184162,2,22,78,8
"Shoshone","Underdown","Mid.Burned.E.3",0,50,-0.367941023650038,-1.51107470229179,1.69372157347607,-0.221575039801208,0.750419816265809,-0.501240912830304,0.385797636266284,-1.32670426184162,2,22,79,9
"Shoshone","Underdown","Mid.Burned.L.1",6,50,-0.475721371109814,-1.51107470229179,1.55004029666168,-0.221575039801208,0.750419816265809,-0.586593215774293,0.385797636266284,-1.32670426184162,2,22,80,10
"Shoshone","Underdown","Mid.Burned.L.2",0,50,-0.475721371109814,-1.51107470229179,1.62188093506888,-0.221575039801208,0.750419816265809,-0.0318032466383658,0.385797636266284,-1.32670426184162,2,22,81,11
"Shoshone","Underdown","Mid.Burned.L.3",2,50,-0.435933298916719,-1.51107470229179,1.69372157347607,-0.221575039801208,0.750419816265809,-0.799973973134265,0.385797636266284,-1.32670426184162,2,22,82,12
"Shoshone","Underdown","Mid.Burned.M.1",0,50,-0.409240035293505,-1.51107470229179,1.62188093506888,-0.221575039801208,0.750419816265809,-0.45856476135831,0.385797636266284,-1.32670426184162,2,22,83,13
"Shoshone","Underdown","Mid.Burned.M.2",1,50,-0.378013953319176,-1.51107470229179,1.69372157347607,-0.221575039801208,0.750419816265809,-0.287860155470332,0.385797636266284,-1.32670426184162,2,22,84,14
"Shoshone","Underdown","Mid.Burned.M.3",0,50,-0.390101468922142,-1.51107470229179,1.62188093506888,-0.221575039801208,0.750419816265809,-0.373212458414321,0.385797636266284,-1.32670426184162,2,22,85,15
"Shoshone","Underdown","Mid.Control.E.2",0,50,-0.519538615170564,-1.51107470229179,1.69372157347607,-0.221575039801208,0.750419816265809,-0.45856476135831,0.385797636266284,-1.32670426184162,2,22,86,16
"Shoshone","Underdown","Mid.Control.E.3",1,50,-0.547239171760693,-1.51107470229179,1.69372157347607,-0.221575039801208,0.750419816265809,-0.45856476135831,0.385797636266284,-1.32670426184162,2,22,87,17
"Shoshone","Underdown","Mid.Control.L.1",0,50,-0.595589234172557,-1.51107470229179,1.62188093506888,-0.221575039801208,0.750419816265809,-0.159831701054349,0.385797636266284,-1.32670426184162,2,22,88,18
"Shoshone","Underdown","Mid.Control.L.3",5,50,-0.65854504460467,-1.51107470229179,1.47819965825449,-0.221575039801208,0.750419816265809,-0.287860155470332,0.385797636266284,-1.32670426184162,2,22,89,19
"Shoshone","Underdown","Mid.Control.M.1",8,50,-0.64041377120022,-1.51107470229179,1.69372157347607,-0.221575039801208,0.750419816265809,-0.415888609886315,0.385797636266284,-1.32670426184162,2,22,90,20
"Shoshone","Underdown","Mid.Control.M.2",1,50,-0.523064140554763,-1.51107470229179,1.62188093506888,-0.221575039801208,0.750419816265809,-0.202507852526343,0.385797636266284,-1.32670426184162,2,22,91,21
"Shoshone","Underdown","Mid.Control.M.3",10,50,-0.619764265378487,-1.51107470229179,1.62188093506888,-0.221575039801208,0.750419816265809,-0.671945518718282,-0.0102422345118849,-3.47698454088442,2,22,92,22
"Shoshone","Underdown","High.Control.M.1",2,30,0.264638959571827,-1.51107470229179,1.69372157347607,3.75846107011262,-2.5403536588814,-0.45856476135831,1.87756917757122,-0.362266249058538,2,22,56,23
"Shoshone","Underdown","Low.Control.M.2",0,30,-1.25435883453418,-1.51107470229179,1.45425277878542,0.487824698183608,-2.5806631936631,-0.842650124606259,-0.946404442540648,-2.85776552725949,2,22,69,24
"Shoshone","Underdown","Low.Control.M.3",1,30,-1.24630049079887,-1.51107470229179,1.57398717613075,0.487824698183608,-2.5806631936631,-0.799973973134265,-0.946404442540648,-2.85776552725949,2,22,70,25
"Shoshone","Underdown","Mid.Control.E.2",0,30,-0.519538615170564,-1.51107470229179,1.69372157347607,2.03852437137816,-2.60823631991109,-0.45856476135831,0.385797636266284,-1.32670426184162,2,22,86,26
"Shoshone","Underdown","Mid.Control.E.3",4,30,-0.547239171760693,-1.51107470229179,1.69372157347607,2.03852437137816,-2.60823631991109,-0.45856476135831,0.385797636266284,-1.32670426184162,2,22,87,27
"Shoshone","Underdown","Mid.Control.L.1",1,30,-0.595589234172557,-1.51107470229179,1.69372157347607,2.03852437137816,-2.60823631991109,-0.159831701054349,0.385797636266284,-1.32670426184162,2,22,88,28
"Shoshone","Underdown","Mid.Control.L.3",3,30,-0.65854504460467,-1.51107470229179,1.21478398409478,2.03852437137816,-2.60823631991109,-0.287860155470332,0.385797636266284,-1.32670426184162,2,22,89,29
"Shoshone","Underdown","Mid.Control.M.1",7,30,-0.64041377120022,-1.51107470229179,1.57398717613075,2.03852437137816,-2.60823631991109,-0.415888609886315,0.385797636266284,-1.32670426184162,2,22,90,30
"Shoshone","Underdown","Mid.Control.M.2",0,30,-0.523064140554763,-1.51107470229179,1.69372157347607,2.03852437137816,-2.60823631991109,-0.202507852526343,0.385797636266284,-1.32670426184162,2,22,91,31
"Shoshone","Underdown","Mid.Control.M.3",6,30,-0.619764265378487,-1.51107470229179,1.57398717613075,2.03852437137816,-2.60823631991109,-0.671945518718282,-0.0102422345118849,-3.47698454088442,2,22,92,32
"Shoshone","Underdown","High.Control.M.1",2,30,0.264638959571827,-1.51107470229179,1.69372157347607,1.53360483332404,-1.09962428144734,-0.45856476135831,1.87756917757122,-0.362266249058538,2,22,56,33
"Shoshone","Underdown","Low.Control.M.2",1,30,-1.25435883453418,-1.51107470229179,1.45425277878542,-0.496192646192772,-2.0903666359989,-0.842650124606259,-0.946404442540648,-2.85776552725949,2,22,69,34
"Shoshone","Underdown","Low.Control.M.3",1,30,-1.24630049079887,-1.51107470229179,0.975315189404129,-0.496192646192772,-2.0903666359989,-0.799973973134265,-0.946404442540648,-2.85776552725949,2,22,70,35
"Shoshone","Underdown","Mid.Control.E.2",0,30,-0.519538615170564,-1.51107470229179,1.57398717613075,0.513995372236172,-1.52788598371022,-0.45856476135831,0.385797636266284,-1.32670426184162,2,22,86,36
"Shoshone","Underdown","Mid.Control.E.3",0,30,-0.547239171760693,-1.51107470229179,1.45425277878542,0.513995372236172,-1.52788598371022,-0.45856476135831,0.385797636266284,-1.32670426184162,2,22,87,37
"Shoshone","Underdown","Mid.Control.L.1",0,30,-0.595589234172557,-1.51107470229179,1.45425277878542,0.513995372236172,-1.52788598371022,-0.159831701054349,0.385797636266284,-1.32670426184162,2,22,88,38
"Shoshone","Underdown","Mid.Control.L.3",3,30,-0.65854504460467,-1.51107470229179,1.21478398409478,0.513995372236172,-1.52788598371022,-0.287860155470332,0.385797636266284,-1.32670426184162,2,22,89,39
"Shoshone","Underdown","Mid.Control.M.1",4,30,-0.64041377120022,-1.51107470229179,1.45425277878542,0.513995372236172,-1.52788598371022,-0.415888609886315,0.385797636266284,-1.32670426184162,2,22,90,40
"Shoshone","Underdown","Mid.Control.M.2",1,30,-0.523064140554763,-1.51107470229179,1.45425277878542,0.513995372236172,-1.52788598371022,-0.202507852526343,0.385797636266284,-1.32670426184162,2,22,91,41
"Shoshone","Underdown","Mid.Control.M.3",6,30,-0.619764265378487,-1.51107470229179,1.3345183814401,0.513995372236172,-1.52788598371022,-0.671945518718282,-0.0102422345118849,-3.47698454088442,2,22,92,42
"Monitor","Allison","AL15",1,31,0.0757715282754902,0.716705759307181,0.83847587815233,0.462351908772446,0.0932490160354686,0.9924243886895,-0.386843255106228,0.72179303701852,1,1,1,43
"Monitor","Allison","AL20",4,31,-0.417802025512271,0.716705759307181,-0.0167698171714109,0.113409588071603,-0.0123061528895095,-0.0318032466383658,-0.835432105502213,0.77259653663636,1,1,2,44
"Shoshone","Riley","RI01.1",6,25,-1.23370932871245,0.716705759307181,-0.461497578739757,0.25298651635194,-0.0506648531566136,0.437634419553573,-1.21993683441306,-0.18217364392405,2,17,117,45
"Shoshone","Riley","RI01.2",5,31,-0.981886086983998,0.716705759307181,-0.18781895623616,0.25298651635194,-0.0506648531566136,-1.05603088196623,-1.21993683441306,-0.18217364392405,2,17,118,46
"Shoshone","Riley","RI02.1",3,31,-0.82071921227779,0.716705759307181,1.00952501721708,0.25298651635194,-0.0506648531566136,-0.287860155470332,-1.21993683441306,-0.18217364392405,2,17,119,47
"Shoshone","Riley","RI02.2",2,31,-0.644442943067876,0.716705759307181,0.496377600022834,0.25298651635194,-0.0506648531566136,-0.159831701054349,-1.21993683441306,-0.18217364392405,2,17,120,48
"Shoshone","Riley","RI03.1",1,31,-0.256635150806063,0.716705759307181,1.52267243441132,0.25298651635194,-0.0506648531566136,0.60833902544155,-1.21993683441306,-0.18217364392405,2,17,121,49
"Shoshone","Riley","RI04.1",0,31,0.292339516161957,0.716705759307181,1.18057415628183,0.741505765333122,0.294899929074227,0.053549056305623,-0.55773424573327,0.298157984938963,2,17,122,50
"Shoshone","Riley","RI04.2",0,31,0.513943968882993,0.716705759307181,1.35162329534658,0.741505765333122,0.294899929074227,0.736367479857533,-0.55773424573327,0.298157984938963,2,17,123,51
"Shoshone","Riley","RI05.1",7,31,0.871532972137391,0.716705759307181,0.667426739087581,1.54407310294506,0.716727735224007,0.138901359249612,1.00164604373849,0.71428928995301,2,17,124,52
"Shoshone","Riley","RI05.2",0,31,1.18379379188067,0.716705759307181,0.83847587815233,0.741505765333122,0.294899929074227,-0.117155549582355,-0.55773424573327,0.298157984938963,2,17,125,53
"Monitor","Ryegrass","RY05",1,31,0.136209106290318,0.716705759307181,0.325328460958085,0.532140372912615,0.104635535105398,-0.415888609886315,-0.344120507449468,0.60062893837244,1,18,126,54
"Toiyabe","Stewart","SW00.1",0,31,1.48598168195481,-1.51107470229179,1.52267243441132,1.33470771052456,0.299164680797834,-2.50702003201404,0.200594525174228,-5.85870879819027e-05,3,20,150,55
"Toiyabe","Stewart","SW03.2",0,31,2.95662941364895,-1.51107470229179,0.496377600022834,2.76537122539802,0.431812118749145,-0.330536306942327,1.86678168378789,-0.266347047046261,3,20,151,56
"Toiyabe","Stewart","SW05.2",0,31,3.81282843552568,-1.51107470229179,0.83847587815233,2.76537122539802,0.431812118749145,1.84594741812939,1.86678168378789,-0.266347047046261,3,20,152,57
"Toiyabe","Stewart","SW06.1",0,31,4.29129259480974,-1.51107470229179,1.52267243441132,2.73047699332793,0.416920919036688,1.50453820635343,1.79201687538855,-0.404901629368933,3,20,153,58
"Shoshone","Underdown","UN01.1",4,24,-1.42509499242607,0.716705759307181,-1.3851629296894,0.00872689186134939,-0.475959145884337,0.522986722497562,-1.73260980629418,-1.29702651791722,2,22,154,59
"Shoshone","Underdown","UN02.1",5,31,-0.986922551818567,0.716705759307181,0.83847587815233,0.00872689186134939,-0.475959145884337,-0.501240912830304,-1.73260980629418,-1.29702651791722,2,22,155,60
"Shoshone","Underdown","UN04.1",0,31,-0.0702859519270106,0.716705759307181,1.00952501721708,0.741505765333122,0.294899929074227,0.053549056305623,-0.55773424573327,0.298157984938963,2,22,156,61
"Shoshone","Underdown","UN04.2",2,31,0.27723012165825,0.716705759307181,0.667426739087581,1.54407310294506,0.716727735224007,0.0962252077776174,1.00164604373849,0.71428928995301,2,22,157,62
"Shoshone","Underdown","UN07.1",0,31,1.63203916215731,0.716705759307181,1.69372157347607,1.54407310294506,0.716727735224007,-0.714621670190276,1.00164604373849,0.71428928995301,2,22,158,63
"Shoshone","Underdown","UN07.2",1,31,1.7478778533524,0.716705759307181,1.18057415628183,1.54407310294506,0.716727735224007,0.522986722497562,1.00164604373849,0.71428928995301,2,22,159,64
"Monitor","Wallace","WL01",15,24,-0.886193255127187,0.716705759307181,1.18057415628183,-0.0959558043489038,-0.049189805784582,0.224253662193601,-1.21993683441306,0.553022089135543,1,24,164,65
"Monitor","Wallace","WL02",1,24,-0.780427493601239,0.716705759307181,-0.102294386703786,-0.0959558043489038,-0.049189805784582,1.20580514604947,-1.21993683441306,0.553022089135543,1,24,165,66
"Monitor","Wallace","WL04",3,31,-0.533640716707358,0.716705759307181,-0.700966373430406,0.357669212562193,0.139197148434523,0.565662873969556,-0.493650124248129,0.879490777913737,1,24,166,67
"Monitor","Wallace","WL05",1,24,0.0153339502606623,0.716705759307181,0.41085303049046,0.357669212562193,0.139197148434523,-1.39744009374219,-0.493650124248129,0.879490777913737,1,24,167,68
"Monitor","Wallace","WL06",0,31,0.0858444579446282,0.716705759307181,-0.0167698171714109,0.357669212562193,0.139197148434523,0.821719782801522,-0.493650124248129,0.879490777913737,1,24,168,69
"Monitor","Wallace","WL07",2,31,0.186573754636008,0.716705759307181,0.154279321893335,0.357669212562193,0.139197148434523,0.821719782801522,-0.493650124248129,0.879490777913737,1,24,169,70
"Monitor","Wallace","WL08",3,31,0.272193656823681,0.716705759307181,0.667426739087581,0.357669212562193,0.139197148434523,-0.714621670190276,-0.119826082251475,1.11181334262539,1,24,170,71
"Monitor","Wallace","WL09",3,31,0.569345082063251,0.716705759307181,-0.0167698171714109,0.636823069122868,0.219193617431648,0.480310571025567,-0.109145395337285,0.804086309126784,1,24,171,72
"Toiyabe","Washington","WS03.3",0,31,0.42832406669532,0.716705759307181,-0.0167698171714109,2.41642890469717,0.426453630709299,0.779043631329528,1.42887352030609,0.563605551586391,3,25,180,73
"Toiyabe","Washington","WS04.1",2,24,0.670074378754631,0.716705759307181,-0.872015512495152,2.41642890469717,0.426453630709299,0.053549056305623,1.42887352030609,0.563605551586391,3,25,181,74
"Toiyabe","Washington","WS04.2",13,24,0.881605901806529,0.716705759307181,-1.12858922109228,2.41642890469717,0.426453630709299,1.03510054016149,1.42887352030609,0.563605551586391,3,25,182,75
"Toiyabe","Washington","WS04.3",0,31,0.972262268828771,0.716705759307181,-0.0167698171714109,2.41642890469717,0.426453630709299,1.33383360046546,1.42887352030609,0.563605551586391,3,25,183,76
"Toiyabe","Washington","WS05.1",11,31,1.15357500287325,0.716705759307181,0.667426739087581,2.41642890469717,0.426453630709299,0.693691328385539,1.42887352030609,0.563605551586391,3,25,184,77
"Toiyabe","Washington","WS05.2",1,24,1.30970541274489,0.716705759307181,0.667426739087581,2.41642890469717,0.426453630709299,0.651015176913545,1.42887352030609,0.563605551586391,3,25,185,78
"Toiyabe","Washington","WS05.3",0,31,1.38525238526343,0.716705759307181,1.35162329534658,2.41642890469717,0.426453630709299,0.522986722497562,1.42887352030609,0.563605551586391,3,25,186,79
"Shoshone","Underdown","High.Control.M.1",0,30,0.264638959571827,-1.51107470229179,0.975315189404129,1.55105194935908,0.71350938708529,-0.45856476135831,1.87756917757122,-0.362266249058538,2,22,56,80
"Shoshone","Underdown","Low.Control.M.2",0,30,-1.25435883453418,-1.51107470229179,0.855580792058806,-0.0087202241736928,-0.444039705646194,-0.842650124606259,-0.946404442540648,-2.85776552725949,2,22,69,81
"Shoshone","Underdown","Low.Control.M.3",0,30,-1.24630049079887,-1.51107470229179,0.496377600022834,-0.0087202241736928,-0.444039705646194,-0.799973973134265,-0.946404442540648,-2.85776552725949,2,22,70,82
"Shoshone","Underdown","Mid.Control.E.2",1,30,-0.519538615170564,-1.51107470229179,0.975315189404129,0.75336980423695,0.282591728711235,-0.45856476135831,0.385797636266284,-1.32670426184162,2,22,86,83
"Shoshone","Underdown","Mid.Control.E.3",0,30,-0.547239171760693,-1.51107470229179,0.616111997368157,0.75336980423695,0.282591728711235,-0.45856476135831,0.385797636266284,-1.32670426184162,2,22,87,84
"Shoshone","Underdown","Mid.Control.L.1",1,30,-0.595589234172557,-1.51107470229179,0.616111997368157,0.75336980423695,0.282591728711235,-0.159831701054349,0.385797636266284,-1.32670426184162,2,22,88,85
"Shoshone","Underdown","Mid.Control.L.3",1,30,-0.65854504460467,-1.51107470229179,0.855580792058806,0.75336980423695,0.282591728711235,-0.287860155470332,0.385797636266284,-1.32670426184162,2,22,89,86
"Shoshone","Underdown","Mid.Control.M.1",4,30,-0.64041377120022,-1.51107470229179,0.73584639471348,0.75336980423695,0.282591728711235,-0.415888609886315,0.385797636266284,-1.32670426184162,2,22,90,87
"Shoshone","Underdown","Mid.Control.M.2",0,30,-0.523064140554763,-1.51107470229179,1.09504958674945,0.75336980423695,0.282591728711235,-0.202507852526343,0.385797636266284,-1.32670426184162,2,22,91,88
"Monitor","Dobbin East","DE05.3",0,21,1.18883025671524,-1.51107470229179,-1.0430646515599,0.706611533263037,-0.513869504532807,1.33383360046546,0.521015132599931,-0.36475199154105,1,8,53,89
"Monitor","Dobbin East","DE06.1",3,21,0.886642366641098,-1.51107470229179,-0.18781895623616,0.706611533263037,-0.513869504532807,1.12045284310548,0.521015132599931,-0.36475199154105,1,8,54,90
"Monitor","Dobbin West","DW01.2",1,21,0.00526102059152428,-1.51107470229179,0.325328460958085,0.357669212562193,-0.784751612649837,-0.330536306942327,-0.194590890650806,-0.743922099713754,1,9,55,91
"Monitor","Barley","BL01",0,31,-0.306999799151753,0.716705759307181,-0.0167698171714109,-1.03810007024118,1.04895122116704,0.309605965137589,-0.878154853158973,0.79500984529131,1,3,41,92
"Monitor","Barley","BL03",0,31,-0.427874955181409,0.716705759307181,-0.872015512495152,-1.03810007024118,1.04895122116704,0.138901359249612,-0.878154853158973,0.79500984529131,1,3,42,93
"Monitor","Barley","BL04",0,28,-0.347291517828305,0.716705759307181,-0.102294386703786,-0.549580821260001,1.27457942333962,0.309605965137589,0.296720707401939,1.12703955722596,1,3,43,94
"Monitor","Barley","BL05",0,31,-0.327145658490029,0.716705759307181,-0.872015512495152,-0.549580821260001,1.27457942333962,0.480310571025567,0.296720707401939,1.12703955722596,1,3,44,95
"Monitor","Barley","BL08",0,31,-0.176051713452959,0.716705759307181,0.83847587815233,-0.549580821260001,1.27457942333962,0.60833902544155,0.296720707401939,1.12703955722596,1,3,45,96
"Monitor","Barley","BL09",1,31,-0.135759994776407,0.716705759307181,-0.358868095300906,-0.549580821260001,1.27457942333962,0.565662873969556,0.296720707401939,1.12703955722596,1,3,46,97
"Monitor","Barley","BL11",0,31,0.0405162744335072,0.716705759307181,-0.18781895623616,-0.549580821260001,1.27457942333962,-0.0744793981103602,0.296720707401939,1.12703955722596,1,3,47,98
"Monitor","Barley","BL12",3,31,0.17650082496687,0.716705759307181,-0.529917234365656,-0.130850036418988,1.42791135832019,0.949748237217506,1.38615077264933,1.57504050586516,1,3,48,99
"Monitor","Barley","BL13",0,31,0.247011332650836,0.716705759307181,-0.0167698171714109,-0.130850036418988,1.42791135832019,-1.22673548785421,1.38615077264933,1.57504050586516,1,3,49,100
"Monitor","Barley","BL14",0,31,0.332631234838509,0.716705759307181,-0.700966373430406,-0.130850036418988,1.42791135832019,0.651015176913545,1.38615077264933,1.57504050586516,1,3,50,101
"Monitor","Barley","BL15",0,31,0.398105277687906,0.716705759307181,-0.0167698171714109,-0.130850036418988,1.42791135832019,1.67524281224141,1.38615077264933,1.57504050586516,1,3,51,102
